Words,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Love
exemplary,1,0,0,0,0,0,0,0,0,0,0
exemption,1,0,0,0,0,0,0,0,0,0,0
exhaust,0,1,0,0,0,0,0,0,0,0,0
exhausted,0,1,0,0,0,0,0,1,0,0,0
exhaustion,0,1,0,1,0,0,0,1,0,0,0
exhaustive,0,0,0,0,0,0,0,0,0,1,0
exhilaration,1,0,0,0,0,0,1,0,1,0,0
exhort,1,0,0,0,0,0,0,0,0,0,0
exhortation,1,0,0,0,0,0,0,0,0,0,0
exigent,0,1,0,1,1,1,0,0,1,0,0
exile,0,1,1,0,0,1,0,1,0,0,0
existence,1,0,0,0,0,0,0,0,0,0,0
exorcism,0,1,0,0,0,1,0,1,0,0,0
exotic,1,0,0,0,0,0,0,0,0,0,0
expatriate,0,1,0,0,0,0,0,0,0,0,0
expect,1,0,0,1,0,0,0,0,1,1,0
expectancy,0,0,0,1,0,0,0,0,0,0,0
expectant,0,0,0,1,0,0,0,0,0,0,0
expectation,1,0,0,1,0,0,0,0,0,0,0
expected,0,0,0,1,0,0,0,0,0,0,0
expecting,0,0,0,1,0,0,0,0,0,0,0
expedient,1,0,0,0,0,0,1,0,0,1,0
expedition,1,0,0,1,0,0,0,0,0,0,0
expel,0,1,1,0,1,1,0,1,0,0,0
expenditure,0,1,0,0,0,0,0,0,0,0,0
expenses,0,1,0,0,0,0,0,0,0,0,0
experienced,1,0,0,0,0,0,0,0,0,1,0
experiment,0,0,0,1,0,0,0,0,1,0,0
expert,1,0,0,0,0,0,0,0,0,1,0
expertise,1,0,0,0,0,0,0,0,0,1,0
expire,0,1,0,0,0,0,0,1,0,0,0
expired,0,1,0,0,0,0,0,0,0,0,0
explain,1,0,0,0,0,0,0,0,0,1,0
expletive,0,1,1,0,0,0,0,0,0,0,0
explode,0,1,1,0,0,1,0,1,1,0,0
explore,0,0,0,1,0,0,0,0,0,0,0
explosion,0,1,0,0,0,1,0,0,1,0,0
explosive,0,1,1,1,0,1,0,0,1,0,0
expose,0,0,0,1,0,1,0,0,0,0,0
exposed,0,1,0,0,0,0,0,0,0,0,0
expropriation,0,1,0,0,0,0,0,0,0,0,0
expulsion,0,1,1,0,1,1,0,1,0,0,0
exquisite,1,0,0,0,0,0,1,0,0,0,0
exquisitely,1,0,0,0,0,0,0,0,0,0,0
extend,1,0,0,0,0,0,0,0,0,0,0
extensive,1,0,0,0,0,0,0,0,0,0,0
exterminate,0,1,0,0,0,1,0,1,0,0,0
extermination,0,1,1,0,0,1,0,0,0,0,0
extinct,0,1,0,0,0,0,0,1,0,0,0
extinguish,0,1,1,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0
extrajudicial,0,1,0,0,0,1,0,0,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0,0
extremity,0,1,0,0,0,0,0,0,0,0,0
extricate,1,0,0,1,0,0,0,0,0,0,0
exuberance,1,0,0,0,0,0,1,0,0,0,0
eyewitness,0,0,0,0,0,0,0,0,0,1,0
fabricate,0,1,0,0,0,0,0,0,0,0,0
fabrication,0,1,0,0,0,0,0,0,0,1,0
facilitate,1,0,0,0,0,0,0,0,0,0,0
fact,0,0,0,0,0,0,0,0,0,1,0
facts,1,0,0,0,0,0,0,0,0,1,0
faculty,1,0,0,0,0,0,0,0,0,1,0
fade,0,1,0,0,0,0,0,0,0,0,0
faeces,0,1,0,0,1,0,0,0,0,0,0
failing,0,1,1,1,0,1,0,1,0,0,0
failure,0,1,0,0,1,1,0,1,0,0,0
fain,1,0,0,1,0,0,1,0,0,1,0
fainting,0,1,0,0,0,1,0,1,1,0,0
fair,1,0,0,0,0,0,0,0,0,0,0
fairly,1,0,0,0,0,0,0,0,0,1,0
faith,1,0,0,1,0,0,1,0,0,1,0
faithful,1,0,0,0,0,0,0,0,0,1,0
faithless,0,1,0,0,0,0,0,1,0,0,0
fake,0,1,0,0,0,0,0,0,0,0,0
fall,0,1,0,0,0,0,0,1,0,0,0
fallacious,0,1,1,0,0,0,0,0,0,0,0
fallacy,0,1,0,0,0,0,0,0,0,0,0
fallible,0,1,0,0,0,0,0,0,0,0,0
falling,0,1,0,0,0,0,0,1,0,0,0
fallow,0,1,0,0,0,0,0,0,0,0,0
falsehood,0,1,1,0,0,0,0,0,0,1,0
falsely,0,1,0,0,0,0,0,0,0,0,0
falsification,0,1,1,0,0,0,0,0,0,0,0
falsify,0,1,0,0,1,0,0,0,0,0,0
falsity,0,1,0,0,1,0,0,0,0,0,0
falter,0,1,0,0,0,1,0,0,0,0,0
fame,1,0,0,0,0,0,0,0,0,0,0
familiar,1,0,0,0,0,0,0,0,0,1,0
familiarity,1,0,0,1,0,0,1,0,0,1,0
famine,0,1,0,0,0,0,0,1,0,0,0
famous,1,0,0,0,0,0,0,0,0,0,0
famously,1,0,0,0,0,0,0,0,0,0,0
fanatic,0,1,0,0,0,0,0,0,0,0,0
fanaticism,0,0,0,0,0,1,0,0,0,0,0
fancy,1,0,0,1,0,0,1,0,0,0,0
fanfare,1,0,0,1,0,0,1,0,1,0,0
fang,0,0,0,0,0,1,0,0,0,0,0
fangs,0,0,0,0,0,1,0,0,0,0,0
farce,0,1,0,0,0,0,0,0,0,0,0
farcical,0,1,0,0,1,0,0,0,0,0,0
farm,0,0,0,1,0,0,0,0,0,0,0
fascinating,1,0,0,0,0,0,0,0,0,0,0
fascination,1,0,0,0,0,0,0,0,0,0,0
fashionable,1,0,0,0,0,0,0,0,0,0,0
fasting,0,1,0,0,0,0,0,1,0,0,0
fat,0,1,0,0,1,0,0,1,0,0,0
fatal,0,1,1,0,0,1,0,1,0,0,0
fatality,0,1,0,0,0,1,0,1,0,0,0
fate,0,1,0,1,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,0,0,1,0
fatigue,0,1,0,0,0,0,0,0,0,0,0
fatigued,0,1,0,0,0,0,0,1,0,0,0
fatty,0,1,0,0,1,0,0,1,0,0,0
fault,0,1,0,0,0,0,0,1,0,0,0
faultless,1,0,0,0,0,0,0,0,0,1,0
faulty,0,1,0,0,0,0,0,0,0,0,0
favorable,1,0,0,1,0,0,1,0,1,1,0
favorite,1,0,0,0,0,0,1,0,0,1,0
favoritism,1,0,0,0,0,0,0,0,0,0,0
fawn,0,1,0,0,0,0,0,0,0,0,0
fear,0,1,1,0,0,1,0,0,0,0,0
fearful,0,1,0,0,0,1,0,1,0,0,0
fearfully,0,1,0,0,0,1,0,1,1,0,0
fearing,0,1,0,0,0,1,0,0,0,0,0
fearless,1,0,0,0,0,1,0,0,0,0,0
feat,1,0,0,1,0,0,1,0,1,0,0
feature,1,0,0,0,0,0,0,0,0,0,0
febrile,0,1,0,0,0,0,0,0,0,0,0
fecal,0,1,0,0,1,0,0,0,0,0,0
feces,0,1,0,0,1,0,0,0,0,0,0
fee,0,1,1,0,0,0,0,0,0,0,0
feeble,0,1,0,0,0,0,0,1,0,0,0
feeling,1,1,1,1,1,1,1,1,1,1,0
feigned,0,1,0,0,0,0,0,0,0,0,0
felicity,1,0,0,0,0,0,1,0,0,0,0
fell,0,1,0,0,0,0,0,1,0,0,0
fellow,1,0,0,0,0,0,0,0,0,1,0
fellowship,1,0,0,0,0,0,0,0,0,0,0
felon,0,1,0,0,0,1,0,0,0,0,0
felony,0,1,0,0,0,0,0,0,0,0,0
female,1,0,0,0,0,0,0,0,0,0,0
fenced,0,0,1,0,0,0,0,0,0,0,0
fender,0,0,0,0,0,0,0,0,0,1,0
ferment,0,1,0,1,0,0,0,0,0,0,0
fermentation,0,0,0,1,0,0,0,0,0,0,0
ferocious,0,1,1,0,1,1,0,0,0,0,0
ferocity,0,1,1,0,0,0,0,0,0,0,0
fertile,1,0,0,0,0,0,0,0,0,0,0
fervor,1,0,1,0,0,0,1,0,0,0,0
festival,1,0,0,1,0,0,1,0,1,0,0
festive,1,0,0,0,0,0,1,0,0,0,0
fete,1,0,0,1,0,0,1,0,1,0,0
feud,0,1,1,0,0,0,0,0,0,0,0
feudal,0,1,0,0,0,0,0,0,0,0,0
feudalism,0,1,1,0,0,0,0,1,0,0,0
fever,0,0,0,0,0,1,0,0,0,0,0
feverish,0,1,0,0,0,0,0,0,0,0,0
fiasco,0,1,0,0,0,0,0,0,0,0,0
fib,0,1,1,0,0,0,0,0,0,0,0
fickle,0,1,0,0,0,0,0,0,0,0,0
fictitious,0,1,0,0,0,0,0,0,0,0,0
fidelity,1,0,0,0,0,0,1,0,0,1,0
fiend,0,1,1,0,1,1,0,0,0,0,0
fierce,0,1,1,0,1,1,0,0,0,0,0
fiesta,1,0,0,1,0,0,1,0,1,1,0
fight,0,1,1,0,0,1,0,0,0,0,0
fighting,0,1,1,0,0,0,0,0,0,0,0
filibuster,0,1,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,1,0
filth,0,1,0,0,1,0,0,0,0,0,0
filthy,0,1,0,0,1,0,0,0,0,0,0
finally,1,0,0,1,1,0,1,0,1,1,0
finery,1,0,0,0,0,0,0,0,0,0,0
finesse,1,0,0,0,0,0,0,0,0,0,0
fire,0,0,0,0,0,1,0,0,0,0,0
firearms,0,1,1,0,0,1,0,0,0,0,0
fireball,1,0,0,0,0,0,0,0,0,0,0
fireman,0,0,0,0,0,0,0,0,0,1,0
fireproof,1,0,0,0,0,0,0,0,0,0,0
firmness,1,0,0,0,0,0,0,0,0,1,0
firstborn,1,0,0,1,0,0,1,0,0,1,0
fits,0,1,1,0,0,0,0,0,0,0,0
fitting,1,0,0,1,0,0,1,0,0,1,0
fixed,0,0,0,0,0,0,0,0,0,1,0
fixture,1,0,0,0,0,0,0,0,0,0,0
flabby,0,1,0,0,1,0,0,0,0,0,0
flaccid,0,1,0,0,0,0,0,1,0,0,0
flagging,0,1,0,0,0,0,0,0,0,0,0
flagrant,0,1,1,0,1,0,0,0,0,0,0
flagship,0,0,0,0,0,0,0,0,0,1,0
flake,0,1,0,0,0,0,0,0,0,0,0
flange,0,0,0,0,0,0,0,0,0,1,0
flap,0,1,0,0,0,0,0,0,0,0,0
flattering,1,0,0,0,0,0,1,0,0,0,0
flatulence,0,1,0,0,1,0,0,0,0,0,0
flaunt,0,1,0,0,0,0,0,0,0,0,0
flaw,0,1,0,0,0,0,0,1,0,0,0
flea,0,1,0,0,1,0,0,0,0,0,0
fled,0,0,0,0,0,1,0,0,0,0,0
flee,0,1,0,0,0,1,0,0,0,0,0
fleece,0,1,1,0,1,0,0,1,0,0,0
fleet,1,0,0,0,0,0,0,0,0,0,0
flesh,0,0,0,0,1,0,0,0,0,0,0
fleshy,0,1,0,0,0,0,0,0,0,0,0
flexibility,1,0,0,0,0,0,0,0,0,0,0
flinch,0,1,0,1,1,1,0,1,1,0,0
flirt,1,1,0,1,0,0,1,0,1,1,0
flog,0,1,1,0,1,1,0,1,0,0,0
flood,0,0,0,0,0,1,0,0,0,0,0
flop,0,1,0,0,1,0,0,1,0,0,0
floral,1,0,0,0,0,0,0,0,0,0,0
flounder,0,1,0,0,0,1,0,1,0,0,0
flow,1,0,0,0,0,0,0,0,0,0,0
flowery,1,0,0,0,0,0,0,0,0,0,0
flu,0,1,0,0,0,1,0,0,0,0,0
fluctuation,0,1,1,0,0,1,0,0,0,0,0
fluke,0,0,0,0,0,0,0,0,1,0,0
flush,1,0,0,0,0,0,0,0,0,0,0
flying,1,0,0,0,0,1,0,0,0,0,0
focus,1,0,0,0,0,0,0,0,0,0,0
foe,0,1,1,0,0,1,0,0,0,0,0
foiled,0,1,0,0,0,0,0,0,0,0,0
follower,0,0,0,0,0,0,0,0,0,1,0
folly,0,1,0,0,0,0,0,0,0,0,0
fondness,1,0,0,0,0,0,1,0,0,0,0
food,1,0,0,0,0,0,1,0,0,1,0
fool,0,1,0,0,1,0,0,0,0,0,0
foolish,0,1,0,0,0,0,0,0,0,0,0
foolishness,0,1,0,0,0,0,0,0,0,0,0
football,1,0,0,1,0,0,1,0,0,0,0
footing,0,0,0,0,0,0,0,0,0,1,0
forage,0,1,0,0,0,0,0,0,0,0,0
foray,0,1,1,0,0,0,0,0,0,0,0
forbearance,1,0,0,0,0,0,0,0,0,0,0
forbid,0,1,0,0,0,0,0,1,0,0,0
forbidding,0,1,1,0,0,1,0,0,0,0,0
force,0,1,1,0,0,1,0,0,0,0,0
forced,0,1,0,0,0,1,0,0,0,0,0
forcibly,0,1,1,0,0,1,0,0,0,0,0
fore,1,0,0,0,0,0,0,0,0,0,0
forearm,0,0,1,1,0,0,0,0,0,0,0
foreboding,0,1,0,1,0,1,0,0,0,0,0
forecast,0,0,0,1,0,0,0,0,0,1,0
foreclose,0,1,0,0,0,1,0,1,0,0,0
forefathers,1,0,0,0,0,0,1,0,0,1,0
forego,0,1,0,0,0,0,0,0,0,0,0
foregoing,1,0,0,0,0,0,0,0,0,0,0
foreign,0,1,0,0,0,0,0,0,0,0,0
foreigner,0,1,0,0,0,1,0,0,0,0,0
foreman,1,0,0,0,0,0,0,0,0,0,0
forerunner,1,0,0,0,0,0,0,0,0,0,0
foresee,1,0,0,1,0,0,0,0,1,1,0
foreseen,1,0,0,1,0,0,0,0,0,0,0
foresight,1,0,0,1,0,0,0,0,0,1,0
forewarned,0,1,0,1,0,1,0,0,0,0,0
forfeit,0,1,1,0,0,0,0,1,0,0,0
forfeited,0,1,0,0,0,0,0,0,0,0,0
forfeiture,0,1,0,0,0,1,0,1,0,0,0
forge,1,0,0,0,0,0,0,0,0,0,0
forgery,0,1,0,0,0,0,0,0,0,0,0
forget,0,1,0,0,0,0,0,0,0,0,0
forgive,1,0,0,0,0,0,0,0,0,0,0
forgiven,1,0,0,0,0,0,0,0,0,0,0
forgiving,1,0,0,0,0,0,0,0,0,1,0
forgotten,0,1,0,0,0,1,0,1,0,0,0
forlorn,0,1,0,0,0,0,0,1,0,0,0
formality,0,0,0,0,0,0,0,0,0,1,0
formative,1,0,0,0,0,0,0,0,0,1,0
formidable,0,0,0,0,0,1,0,0,0,0,0
forming,0,0,0,1,0,0,0,0,0,0,0
formless,0,1,0,0,0,0,0,0,0,0,0
formula,1,0,0,0,0,0,0,0,0,1,0
fornication,0,1,0,0,0,0,0,0,0,0,0
forsake,0,1,0,0,0,0,0,1,0,0,0
forsaken,0,1,1,0,0,0,0,1,0,0,0
fort,0,0,0,0,0,0,0,0,0,1,0
forte,1,0,0,0,0,0,0,0,0,0,0
forthcoming,1,0,0,0,0,0,0,0,0,0,0
fortify,1,0,0,0,0,0,0,0,0,0,0
fortitude,1,0,0,0,0,0,1,0,0,1,0
fortress,1,0,0,0,0,1,0,1,0,1,0
fortunate,1,0,0,0,0,0,0,0,0,0,0
fortune,1,0,0,1,0,0,1,0,1,1,0
forward,1,0,0,0,0,0,0,0,0,0,0
foul,0,1,1,0,1,1,0,0,0,0,0
found,1,0,0,0,0,0,1,0,0,1,0
foundation,1,0,0,0,0,0,0,0,0,0,0
fracture,0,1,0,0,0,0,0,0,0,0,0
fragile,0,1,0,0,0,1,0,1,0,0,0
fragrant,1,0,0,0,0,0,0,0,0,0,0
frailty,0,1,0,0,0,0,0,1,0,0,0
framework,0,0,0,0,0,0,0,0,0,1,0
frank,1,0,0,0,0,0,0,0,0,1,0
frankness,1,0,0,0,0,0,0,0,0,1,0
frantic,0,1,0,1,1,1,0,0,1,0,0
fraternal,1,0,0,0,0,0,1,0,0,1,0
fraud,0,1,1,0,0,0,0,0,0,0,0
fraudulent,0,1,1,0,1,0,0,0,0,0,0
fraught,0,1,0,0,0,1,0,1,0,0,0
fray,0,1,0,0,0,0,0,0,0,0,0
frayed,0,1,0,0,0,0,0,1,0,0,0
freakish,0,1,0,0,1,1,0,0,1,0,0
freedom,1,0,0,0,0,0,1,0,0,1,0
freely,1,0,0,0,0,0,1,0,0,1,0
freezing,0,1,0,0,0,0,0,0,0,0,0
frenetic,0,1,1,0,0,1,0,0,1,0,0
frenzied,0,1,1,0,0,1,0,0,0,0,0
frenzy,0,1,0,0,0,0,0,0,0,0,0
fret,0,1,0,0,0,1,0,0,0,0,0
friction,0,0,1,0,0,0,0,0,0,0,0
friend,1,0,0,0,0,0,1,0,0,1,0
friendliness,1,0,0,0,0,0,1,0,0,1,0
friendly,1,0,0,1,0,0,1,0,0,1,0
friendship,1,0,0,0,0,0,1,0,0,1,0
frigate,0,0,0,0,0,1,0,0,0,0,0
fright,0,1,0,0,0,1,0,0,1,0,0
frighten,0,1,0,0,0,1,0,1,1,0,0
frightened,0,1,0,0,0,1,0,0,1,0,0
frightful,0,1,1,0,0,1,0,1,0,0,0
frigid,0,1,0,0,0,0,0,0,0,0,0
frisky,1,0,0,1,0,0,1,0,1,0,0
frivolous,0,1,0,0,0,0,0,0,0,0,0
frolic,1,0,0,0,0,0,1,0,0,0,0
frostbite,0,1,0,0,0,0,0,0,0,0,0
froth,0,1,0,0,0,0,0,0,0,0,0
frown,0,1,0,0,0,0,0,1,0,0,0
frowning,0,1,1,0,1,0,0,1,0,0,0
frugal,1,0,0,0,0,0,0,0,0,0,0
fruitful,1,0,0,0,0,0,0,0,0,0,0
fruitless,0,1,0,0,0,0,0,1,0,0,0
frustrate,0,1,1,0,1,0,0,1,0,0,0
frustrated,0,1,1,0,0,0,0,0,0,0,0
frustration,0,1,1,0,0,0,0,0,0,0,0
fudge,0,1,0,0,0,0,0,0,0,0,0
fugitive,0,1,1,0,1,1,0,1,0,1,0
fulfill,1,0,0,0,0,0,1,0,0,0,0
fulfillment,1,0,0,1,0,0,1,0,0,1,0
full,1,0,0,0,0,0,0,0,0,0,0
fully,1,0,0,0,0,0,0,0,0,1,0
fumble,0,1,0,0,0,0,0,0,0,0,0
fume,0,1,0,0,0,0,0,0,0,0,0
fuming,0,1,1,0,0,0,0,0,0,0,0
fun,1,0,0,1,0,0,1,0,0,0,0
fundamental,1,0,0,0,0,0,0,0,0,1,0
funeral,0,0,0,0,0,0,0,1,0,0,0
fungus,0,1,0,0,1,0,0,0,0,0,0
funk,0,1,0,0,0,0,0,1,0,0,0
furious,0,1,1,0,1,0,0,0,0,0,0
furiously,0,0,1,0,0,0,0,0,0,0,0
furnace,0,0,1,0,0,0,0,0,0,0,0
furor,0,1,1,0,0,0,0,0,0,0,0
furrow,0,0,0,0,0,0,0,1,0,0,0
fury,0,1,1,0,0,1,0,1,0,0,0
fuse,1,0,0,0,0,0,0,0,0,1,0
fusion,1,0,0,0,0,0,0,0,0,0,0
fuss,0,1,1,0,0,0,0,1,0,0,0
fussy,0,1,0,0,1,0,0,0,0,0,0
futile,0,1,0,0,0,0,0,1,0,0,0
futility,0,1,0,0,0,0,0,0,0,0,0
gaby,0,1,0,0,1,0,0,0,0,0,0
gag,0,1,0,0,1,0,0,0,0,0,0
gage,0,0,0,0,0,0,0,0,0,1,0
gain,1,0,0,1,0,0,1,0,0,0,0
gaining,1,0,0,0,0,0,0,0,0,0,0
gall,0,1,1,0,1,0,0,0,0,0,0
gallant,1,0,0,0,0,0,0,0,0,0,0
gallantry,1,0,0,0,0,0,0,0,0,0,0
gallows,0,1,1,0,0,1,0,1,0,0,0
galore,1,0,0,0,0,0,0,0,0,0,0
gamble,0,1,0,0,0,0,0,0,0,0,0
gambler,0,1,0,1,0,0,0,0,1,0,0
gambling,0,1,0,1,0,0,0,0,1,0,0
gang,0,1,1,0,0,1,0,0,0,0,0
gaol,0,1,0,0,0,0,0,0,0,0,0
gap,0,1,0,0,0,0,0,0,0,0,0
gape,0,0,0,0,0,0,0,0,1,0,0
garbage,0,1,0,0,1,0,0,0,0,0,0
garden,1,0,0,0,0,0,1,0,0,0,0
garish,0,1,0,0,1,0,0,0,1,0,0
garnet,1,0,0,0,0,0,0,0,0,0,0
garnish,0,1,0,0,0,0,0,0,0,0,0
garrison,1,0,0,0,0,0,0,0,0,1,0
gash,0,1,0,0,0,1,0,0,0,0,0
gasp,0,0,0,0,0,0,0,0,1,0,0
gasping,0,1,0,0,0,1,0,0,0,0,0
gate,0,0,0,0,0,0,0,0,0,1,0
gateway,0,0,0,0,0,0,0,0,0,1,0
gauche,0,1,0,0,0,0,0,0,0,0,0
gauging,0,0,0,0,0,0,0,0,0,1,0
gaunt,0,1,0,0,0,0,0,0,0,0,0
gawk,0,0,0,0,0,0,0,0,1,0,0
gazette,1,0,0,0,0,0,0,0,0,1,0
gear,1,0,0,0,0,0,0,0,0,0,0
gelatin,0,0,0,0,1,0,0,0,0,0,0
gem,1,0,0,0,0,0,1,0,0,0,0
general,1,0,0,0,0,0,0,0,0,1,0
generosity,1,0,0,1,0,0,1,0,1,1,0
generous,1,0,0,0,0,0,1,0,0,1,0
genial,1,0,0,0,0,0,1,0,0,0,0
genius,1,0,0,0,0,0,0,0,0,0,0
gent,0,1,1,0,1,1,0,0,0,0,0
genteel,1,0,0,0,0,0,0,0,0,0,0
gentleman,1,0,0,0,0,0,0,0,0,1,0
gentleness,1,0,0,0,0,0,0,0,0,0,0
gentry,1,0,0,0,0,0,0,0,0,1,0
genuine,1,0,0,0,0,0,0,0,0,1,0
geranium,1,0,0,0,0,0,0,0,0,0,0
geriatric,0,1,0,0,0,0,0,1,0,0,0
germ,0,0,0,1,1,0,0,0,0,0,0
germination,0,0,0,1,0,0,0,0,0,0,0
ghastly,0,1,0,0,1,1,0,0,0,0,0
ghetto,0,1,0,0,1,1,0,1,0,0,0
ghost,0,0,0,0,0,1,0,0,0,0,0
ghostly,0,1,0,0,0,1,0,0,0,0,0
giant,0,0,0,0,0,1,0,0,0,0,0
gibberish,0,1,1,0,0,0,0,0,0,0,0
gift,1,0,0,1,0,0,1,0,1,0,0
gifted,1,0,0,0,0,0,0,0,0,0,0
gigantic,1,0,0,0,0,0,0,0,0,0,0
giggle,1,0,0,0,0,0,1,0,0,0,0
girder,1,0,0,0,0,0,0,0,0,1,0
giving,1,0,0,0,0,0,0,0,0,0,0
glacial,0,1,0,0,0,0,0,0,0,0,0
glad,1,0,0,1,0,0,1,0,0,0,0
gladiator,0,0,0,0,0,1,0,0,0,0,0
gladness,1,0,0,0,0,0,1,0,0,0,0
glare,0,1,1,0,0,1,0,0,0,0,0
glaring,0,1,1,0,0,0,0,0,0,0,0
glee,1,0,0,0,0,0,1,0,0,0,0
glib,0,1,0,0,0,0,0,0,0,0,0
glide,1,0,0,1,0,0,1,0,0,0,0
glimmer,1,0,0,1,0,0,1,0,1,0,0
glitter,0,0,0,0,1,0,1,0,0,0,0
glittering,1,0,0,0,0,0,0,0,0,0,0
gloom,0,1,0,0,0,0,0,1,0,0,0
gloomy,0,1,0,0,0,0,0,1,0,0,0
glorification,1,0,0,0,0,0,1,0,0,0,0
glorify,1,0,0,1,0,0,1,0,1,1,0
glory,1,0,0,1,0,0,1,0,0,1,0
gloss,1,0,0,0,0,0,0,0,0,0,0
glow,1,0,0,1,0,0,1,0,0,1,0
glowing,1,0,0,0,0,0,0,0,0,0,0
glum,0,1,0,0,0,0,0,1,0,0,0
glut,0,1,0,0,1,0,0,0,0,0,0
gluttony,0,1,0,0,1,0,0,0,0,0,0
gnome,0,1,1,0,1,1,0,0,0,0,0
gob,0,0,0,0,1,0,0,0,0,0,0
goblin,0,1,0,0,1,1,0,0,0,0,0
god,1,0,0,1,0,1,1,0,0,1,0
godless,0,1,1,0,0,0,0,0,0,0,0
godly,1,0,0,0,0,0,1,0,0,1,0
godsend,1,0,0,0,0,0,1,0,1,0,0
gold,1,0,0,0,0,0,0,0,0,0,0
gonorrhea,0,1,1,0,1,1,0,1,0,0,0
goo,0,1,0,0,1,0,0,0,0,0,0
good,1,0,0,1,0,0,1,0,1,1,0
goodly,1,0,0,0,0,0,0,0,0,0,0
goodness,1,0,0,1,0,0,1,0,1,1,0
goods,1,0,0,0,0,0,0,0,0,0,0
goodwill,1,0,0,0,0,0,0,0,0,0,0
gore,0,1,1,0,1,1,0,1,0,0,0
gorge,0,1,0,0,1,0,0,0,0,0,0
gorgeous,1,0,0,0,0,0,1,0,0,0,1
gorilla,0,1,0,0,0,0,0,0,0,0,0
gory,0,1,1,0,1,1,0,1,0,0,0
gospel,1,0,0,0,0,0,0,0,0,1,0
gossip,0,1,0,0,0,0,0,0,0,0,0
gouge,0,1,0,0,0,0,0,0,0,0,0
gout,0,1,0,0,0,0,0,0,0,0,0
govern,1,0,0,0,0,0,0,0,0,1,0
governess,0,0,0,0,0,0,0,0,0,1,0
government,0,1,0,0,0,1,0,0,0,0,0
governor,0,0,0,0,0,0,0,0,0,1,0
grab,0,1,1,0,0,0,0,0,0,0,0
grace,1,0,0,0,0,0,0,0,0,0,0
graceful,1,0,0,0,0,0,0,0,0,0,0
gracious,1,0,0,0,0,0,0,0,0,0,0
graciously,1,0,0,0,0,0,0,0,0,0,0
gradual,0,0,0,1,0,0,0,0,0,0,0
graduation,1,0,0,1,0,1,1,0,1,1,0
grammar,0,0,0,0,0,0,0,0,0,1,0
grandchildren,1,0,0,1,0,0,1,0,0,1,0
grandeur,1,0,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,0,0,0,0,1,0
grandmother,1,0,0,0,0,0,0,0,0,0,0
grant,1,0,0,1,0,0,1,0,0,1,0
granted,1,0,0,0,0,0,0,0,0,0,0
grasping,0,1,0,1,0,0,0,0,0,0,0
grate,0,1,0,0,0,0,0,0,0,0,0
grated,0,1,1,0,0,0,0,0,0,0,0
grateful,1,0,0,0,0,0,0,0,0,0,0
gratify,1,0,0,0,0,0,1,0,1,0,0
grating,0,1,1,0,1,0,0,0,0,0,0
gratitude,1,0,0,0,0,0,1,0,0,0,0
gratuitous,0,0,0,0,1,0,0,0,0,0,0
grave,0,1,0,0,0,1,0,1,0,0,0
gravitate,0,0,0,1,0,0,0,0,0,0,0
gray,0,0,0,0,1,0,0,1,0,0,0
greasy,0,0,0,0,1,0,0,0,0,0,0
greater,1,0,0,0,0,0,0,0,0,0,0
greatness,1,0,0,0,0,0,1,0,1,1,0
greed,0,1,1,0,1,0,0,0,0,0,0
greedy,0,1,0,0,1,0,0,0,0,0,0
green,1,0,0,0,0,0,1,0,0,1,0
greeting,1,0,0,0,0,0,0,0,1,0,0
gregarious,1,0,0,0,0,0,0,0,0,0,0
grenade,0,1,0,0,0,1,0,0,0,0,0
grief,0,1,0,0,0,0,0,1,0,0,0
grievance,0,1,1,0,1,0,0,1,0,0,0
grieve,0,1,0,0,0,1,0,1,0,0,0
grievous,0,1,1,0,0,1,0,1,0,0,0
grim,0,1,1,1,1,1,0,1,0,0,0
grime,0,1,0,0,1,0,0,0,0,0,0
grimy,0,1,0,0,1,0,0,0,0,0,0
grin,1,0,0,1,0,0,1,0,1,1,0
grinding,0,1,0,0,0,0,0,0,0,0,0
grisly,0,1,0,0,1,1,0,0,0,0,0
grist,1,0,0,0,0,0,0,0,0,0,0
grit,1,0,0,0,0,0,0,0,0,1,0
grizzly,0,1,0,0,0,1,0,0,0,0,0
groan,0,1,0,0,1,0,0,1,0,0,0
grope,0,1,1,0,1,1,0,0,0,0,0
gross,0,1,0,0,1,0,0,0,0,0,0
grotesque,0,1,0,0,1,0,0,0,0,0,0
ground,0,0,0,0,0,0,0,0,0,1,0
grounded,0,1,0,0,0,1,0,1,0,0,0
groundless,0,1,0,0,0,0,0,0,0,0,0
groundwork,1,0,0,0,0,0,0,0,0,0,0
grow,1,0,0,1,0,0,1,0,0,1,0
growl,0,1,1,0,0,1,0,0,0,0,0
growling,0,1,1,0,1,1,0,0,0,0,0
growth,1,0,0,0,0,0,0,0,0,0,0
grudge,0,1,1,0,0,0,0,0,0,0,0
grudgingly,0,1,0,0,0,0,0,0,0,0,0
gruesome,0,1,0,0,1,0,0,0,0,0,0
gruff,0,1,1,0,1,0,0,0,0,0,0
grumble,0,1,1,0,1,0,0,0,0,0,0
