tweet_id,sentiment,status
1961225991,sadness,chrlttgrc nope im nott planning aunty come america havin big family meal cant xx
1961226042,neutral,stitchinsista happened day customer asked ship work address sent another one
1961226373,surprise,channisaulfah even better kapsel cha dy note spertinya gw ga ditag cuz g ada huhu
1961226892,worry,wowinsider kind miss first main male named icewater stuck maybe fetch one day
1961226949,sadness,feltbeats right kick
1961227039,neutral,wendilynnmakeup good morning since quot talked quot keep awesome tweet
1961227194,hate,ugh hate car miss little ford focus
1961227427,worry,meinj tonight could kill pint though another day
1961227787,worry,decaf cutting right http blip fm 79g85
1961227894,sadness,hmm really weird idk one sowwy
1961228020,neutral,wendydoeswaco beatrice remember guide
1961234861,worry,peterpolaco guessing belt thing go since hear back sorry stop weekend talk bout ring etc
1961235234,love,aww twiter miss today post little mea movie theater ahah soo coold
1961235319,sadness,nic0pic0 lot thing nico gud news job bad news middle nowhere got phone 4 twitter cnt play video
1961235482,surprise,grafittimysoul hell know callunax suffering
1961236014,neutral,http twitpic com took class 5 minute ago awsome bad graduate next year
1961236025,neutral,went go check phone message remembered dont phone anymore
1961236508,worry,weather making gloomy
1961236510,worry,lamentablemente paso jrztwitterlunch
1961237275,worry,slow want go home already
1961237351,sadness,limb gg friday happy 12am v long time even fri
1961237596,neutral,blah work job one day job two night
1961237668,happiness,lauradawg lol okay song catchy get stuck head
1961237914,worry,worried something bad happened today know gonna happen next
1961238151,hate,getting ready tonight teacher dinner beach raining hate
1961238484,worry,45th st pub anyone tonight dont want lonely drunk tonight
1961238560,worry,hurt upset trying smile feel broken inside
1961238727,happiness,back manchester whats weather sweaty
1961238776,surprise,fazenastynas remember one shit fun got aladdin fun omg wanna play
1961238907,neutral,halbpro wrong dressing fifty fashion
1961238994,worry,time friend today
1961239049,relief,know dude run making jenny watch conversation lol online much
1961239166,neutral,leifwells time conference call
1961239181,worry,hahah sadly current activity though room
1961239273,sadness,sick math
1961239404,hate,french meant taught asian
1961239892,happiness,kimberlysmoore good realistic still like thinking
1961240344,happiness,finally left house gloomy outside
1961240537,neutral,want chocolate
1961240547,neutral,wanna go see cab really bad
1961240741,happiness,loving sun today even thought revising good day though kates afty shit day bless x
1961241352,worry,went get dog vet theyve ear charged u still bleeds like waterfall everytime move
1961241522,worry,found leave lovely flat waiting 2 5 hour plumber still job news good day
1961241573,neutral,elijahmanor targeted browser read window mobile us ie6 core default
1961241583,hate,damn need replace macbook display 670 work hardware almost half mb price
1961241758,worry,um think miss jay leno
1961241909,surprise,holy crap time go gta4 sucked away life wasted whole week wish self control
1961242128,worry,ive totally got job tell
1961242468,sadness,see last night oh well watch theater must
1961242985,sadness,jephjacques three hated word quot see monday quot
1961243059,enthusiasm,try catch swarm gone roof gable end set bait hive hoping best moment
1961243110,neutral,ughh seriously hung
1961243505,sadness,extremely bored
1961243837,worry,fucking cold
1961243868,surprise,apparently loong time seeing seem everywhere except la
1961244203,happiness,via cornellfinch found geocache head http info gc1ret6 probably find day http bit ly
1961244229,worry,mishdance miss dance friend
1961244280,worry,helengoytizolo kayla amp went go visit let u school
1961244409,sadness,computer work hate call tech support
1961244432,neutral,eh picking cotton soon need income
1961244630,worry,hair dresser passed away yesterday breast cancer greatest hair dresser ever
1961244696,worry,getting ready go ikea alone cuz one go
1961244742,neutral,bbolin1469 going anti social
1961244960,neutral,tyhra_renee mzladi_b fa real n shay toilet night shlda knwn sumthin w whn u 4 scorpian bwl
1961245370,empty,hour today already suck
1961246006,hate,got day cuz hundred thing woke f ckin migrane go day bed
1961246096,empty,looking forward lsat
1961246115,enthusiasm,aww happened
1961246776,worry,tommcfly know write anymore mind must tired past midnight already tour philippine
1961247714,fun,wors bike race camp weekend total 1500 people going anywhere sunday option race right past house fb
1961247733,worry,feel good
1961247981,hate,yeah one thing hate tweetdeck
1961248015,worry,cat anxiously watching wild turkey back yard think eye bunny rabbit
1961248216,happiness,patsytravers http twitpic com 66sbz thats actually adorable ooh miss dude
1961248529,neutral,work til 9
1961248597,love,el link sirve mta
1961248792,sadness,wanna sunshinee
1961249166,hate,look hellacious desk good grief http short cevd
1961249405,sadness,mrs_mcsupergirl ok finished set u free soo mad rite cant end like dont want bad guy
1961249566,worry,know sprain injury
1961249586,neutral,yawn hotel moving tomorrow
1961249922,worry,geekgirl44 apparently falling apart front eye
1961250032,neutral,wish could get sushi delivered work
1961251578,surprise,http twitpic com 66sls saw monster dog park
1961251747,sadness,workout headphone
1961252266,hate,hate hiccup
1961252528,fun,say tomorrow another day http plurk com p x1pxh
1961252725,worry,beautiful weather u sick baby tanapolis
1961253361,happiness,ddlovato miss chatting
1961253585,neutral,stepherann see please tell lunch packed morning left fridge
1961253667,worry,wired article mentioned r http tr im mnon rstats
1961253775,sadness,headache headache go away come another day
1961253896,neutral,time going slow
1961254659,sadness,wish drems could come true
1961255219,worry,run week going bed around 8 30 night allergy miserable
1961255248,neutral,stevenbward interview picked ny probably forgot blogtalk radio
1961255343,worry,bad never made last ten year
1961255470,sadness,im home friday night good
1961255487,worry,oblivion know miss
1961255989,sadness,tired bored watching movie home alone
1961256420,neutral,two block away
1961256717,sadness,screw goin back bed ill go tomorrow kinda sad
1961257112,hate,hate putting new contact
1961257170,love,sarrasina omg thank much sending seen yet loving new phoenix bad coming seattle
1961257236,worry,asks anyone possibly get photo receiving diploma dad camera died right moment
1961257427,sadness,tinylegacies sigh ah well maybe second email clear get approved
1961257565,happiness,nt able follow anyone friendorfollow com come itsucks
1961257619,worry,huffy good day night life poor baby
1961258392,worry,misspelled quot buinne quot announcement twenty fifth page sad
1961258509,worry,africanewtonxx oh god end dance sob
1961259981,worry,listening 2 nine yr old murdering hannah montanna disney sing bring headache tablet
1961260346,happiness,ohh man mom got bag caramel candy thing soo good going get fat __
1961260725,worry,aftashok dont forget yall dont think im lowkey think spend lot time actually sometimes much
1961261012,surprise,ok appointment 12pm still waiting 2 get hair done wish everyone know meaning time early 2
1961261342,worry,stop cry live like
1961261601,sadness,hate interview im going horrible today
1961261633,sadness,unfortunatley tooth kind crown
1961261937,happiness,halloo halloo stau
1961262423,neutral,everything spinning
1961262579,worry,yashved_2890 nt able follow anyone friendorfollow com come itsucks
1961262584,neutral,incredibill actually web work fine tweetdeck keep crashing nj today avoiding nascar
1961262703,sadness,lexie_98 kevin leave work 2
1961263203,sadness,head ache tom call time really early show start 2 30pm recovered like 150 photo already 700 go
1961263656,happiness,shannongrissom followfriday thank still even close gottalaff
1961263879,worry,laylakayleigh miss music mtv
1961263895,worry,sad lost another person close cancer
1961264051,neutral,pissed bluetooth headset battery lasted cell battery gg moto q
1961264086,neutral,mcrmuffin
1961264123,sadness,roxiedax ten hour ago sleeping sorry
1961264292,love,officially start end summer oh summer school
1961264801,worry,jane_l blame 1 2 price friday replacing free book friday want rrtheatre anymore
1961264949,worry,back sore done jump last night
1961265008,worry,johannabee hope something relatively minor easy heal stand furbabies get sick
1961265994,sadness,route 2 da beach sun yet
1961266148,sadness,aww nobody like album posted million attempt boohoo
1961266371,neutral,still boo
1961266457,worry,opinion one gray hair one many way many well
1961267581,neutral,please forget u
1961268054,sadness,supported thing like n mom always refused
1961268137,sadness,really miss phone cant wait till new one come
1961268227,sadness,pic wont load twitter
1961268384,sadness,novemberlight sometimes fail
1961268446,sadness,fossiloflife sarcy usual
1961268658,sadness,spookyjenb diver4skynsea stop makin sad
1961268941,neutral,june gloom upon u
1961269073,happiness,socallove yeah get better though know
1961269392,hate,english exam bleh hate vocab
1961269403,happiness,packed amp leaving canterbury office amp fab amp v colleague last time great bunch people miss xx
